city,pollutant,year,month,year_month,avg_value,prev_month_avg,mom_change
Bengaluru,Xylene,2015,07,2015-07,,,
Bengaluru,Xylene,2015,08,2015-08,,,
Bengaluru,Xylene,2015,09,2015-09,,,
Bengaluru,Xylene,2015,10,2015-10,,,
Bengaluru,Xylene,2015,11,2015-11,,,
Bengaluru,Xylene,2015,12,2015-12,,,
Bengaluru,Xylene,2016,01,2016-01,,,
Bengaluru,Xylene,2016,02,2016-02,,,
Bengaluru,Xylene,2016,03,2016-03,,,
Bengaluru,Xylene,2016,04,2016-04,,,
Bengaluru,Xylene,2016,05,2016-05,,,
Bengaluru,Xylene,2016,06,2016-06,,,
Bengaluru,Xylene,2016,07,2016-07,,,
Bengaluru,Xylene,2016,08,2016-08,,,
Bengaluru,Xylene,2016,09,2016-09,,,
Bengaluru,Xylene,2016,10,2016-10,,,
Bengaluru,Xylene,2016,11,2016-11,,,
Bengaluru,Xylene,2016,12,2016-12,,,
Bengaluru,Xylene,2017,01,2017-01,,,
Bengaluru,Xylene,2017,02,2017-02,,,
Bengaluru,Xylene,2017,03,2017-03,,,
Bengaluru,Xylene,2017,04,2017-04,,,
Bengaluru,Xylene,2017,05,2017-05,,,
Bengaluru,Xylene,2017,06,2017-06,,,
Bengaluru,Xylene,2017,07,2017-07,,,
Bengaluru,Xylene,2017,08,2017-08,,,
Bengaluru,Xylene,2017,09,2017-09,,,
Bengaluru,Xylene,2017,10,2017-10,,,
Bengaluru,Xylene,2017,11,2017-11,,,
Bengaluru,Xylene,2017,12,2017-12,,,
Bengaluru,Xylene,2018,01,2018-01,,,
Bengaluru,Xylene,2018,02,2018-02,,,
Bengaluru,Xylene,2018,03,2018-03,,,
Bengaluru,Xylene,2018,04,2018-04,,,
Bengaluru,Xylene,2018,05,2018-05,,,
Bengaluru,Xylene,2018,06,2018-06,,,
Bengaluru,Xylene,2018,07,2018-07,,,
Bengaluru,Xylene,2018,08,2018-08,,,
Bengaluru,Xylene,2018,09,2018-09,,,
Bengaluru,Xylene,2018,10,2018-10,,,
Bengaluru,Xylene,2018,11,2018-11,,,
Bengaluru,Xylene,2018,12,2018-12,,,
Bengaluru,Xylene,2019,01,2019-01,,,
Bengaluru,Xylene,2019,02,2019-02,,,
Bengaluru,Xylene,2019,03,2019-03,,,
Bengaluru,Xylene,2019,04,2019-04,,,
Bengaluru,Xylene,2019,05,2019-05,,,
Bengaluru,Xylene,2019,06,2019-06,,,
Bengaluru,Xylene,2019,07,2019-07,,,
Bengaluru,Xylene,2019,08,2019-08,,,
Bengaluru,Xylene,2019,09,2019-09,,,
Bengaluru,Xylene,2019,10,2019-10,,,
Bengaluru,Xylene,2019,11,2019-11,,,
Bengaluru,Xylene,2019,12,2019-12,,,
Bengaluru,Xylene,2020,01,2020-01,,,
Bengaluru,Xylene,2020,02,2020-02,,,
Bengaluru,Xylene,2020,03,2020-03,,,
Bengaluru,Xylene,2020,04,2020-04,,,
Bengaluru,Xylene,2020,05,2020-05,,,
Bengaluru,Xylene,2020,06,2020-06,,,
Bengaluru,Xylene,2020,07,2020-07,,,
Chennai,Benzene,2015,01,2015-01,1.295,,
Chennai,Benzene,2015,02,2015-02,,1.295,
Chennai,Benzene,2015,03,2015-03,7.863,,
Chennai,Benzene,2015,04,2015-04,6.385,7.863,-1.478
Chennai,Benzene,2015,05,2015-05,2.204,6.385,-4.181
Chennai,Benzene,2015,06,2015-06,1.307,2.204,-0.897
Chennai,Benzene,2015,07,2015-07,1.004,1.307,-0.303
Chennai,Benzene,2015,08,2015-08,13.605,1.004,12.601
Chennai,Benzene,2015,09,2015-09,,13.605,
Chennai,Benzene,2015,10,2015-10,2.637,,
Chennai,Benzene,2015,11,2015-11,,2.637,
Chennai,Benzene,2015,12,2015-12,,,
Chennai,Benzene,2016,01,2016-01,7.58,,
Chennai,Benzene,2016,02,2016-02,5.628,7.58,-1.952
Chennai,Benzene,2016,03,2016-03,2.111,5.628,-3.517
Chennai,Benzene,2016,04,2016-04,2.07,2.111,-0.041
Chennai,Benzene,2016,05,2016-05,1.711,2.07,-0.359
Chennai,Benzene,2016,06,2016-06,3.395,1.711,1.684
Chennai,Benzene,2016,07,2016-07,2.166,3.395,-1.229
Chennai,Benzene,2016,08,2016-08,1.332,2.166,-0.834
Chennai,Benzene,2016,09,2016-09,1.052,1.332,-0.28
Chennai,Benzene,2016,10,2016-10,1.003,1.052,-0.049
Chennai,Benzene,2016,11,2016-11,0.367,1.003,-0.636
Chennai,Benzene,2016,12,2016-12,0.165,0.367,-0.202
Chennai,Benzene,2017,01,2017-01,0.183,0.165,0.018
Chennai,Benzene,2017,02,2017-02,0.12,0.183,-0.063
Chennai,Benzene,2017,03,2017-03,0.337,0.12,0.217
Chennai,Benzene,2017,04,2017-04,0.075,0.337,-0.262
Chennai,Benzene,2017,05,2017-05,0.213,0.075,0.138
Chennai,Benzene,2017,06,2017-06,0.021,0.213,-0.192
Chennai,Benzene,2017,07,2017-07,0.074,0.021,0.053
Chennai,Benzene,2017,08,2017-08,0.053,0.074,-0.021
Chennai,Benzene,2017,09,2017-09,0.096,0.053,0.043
Chennai,Benzene,2017,10,2017-10,0.056,0.096,-0.04
Chennai,Benzene,2017,11,2017-11,0.349,0.056,0.293
Chennai,Benzene,2017,12,2017-12,1.689,0.349,1.34
Chennai,Benzene,2018,01,2018-01,1.548,1.689,-0.141
Chennai,Benzene,2018,02,2018-02,0.958,1.548,-0.59
Chennai,Benzene,2018,03,2018-03,0.955,0.958,-0.003
Chennai,Benzene,2018,04,2018-04,1.386,0.955,0.431
Chennai,Benzene,2018,05,2018-05,0.892,1.386,-0.494
Chennai,Benzene,2018,06,2018-06,0.05,0.892,-0.842
Chennai,Benzene,2018,07,2018-07,0.086,0.05,0.036
Chennai,Benzene,2018,08,2018-08,0.015,0.086,-0.071
Chennai,Benzene,2018,09,2018-09,0.021,0.015,0.006
Chennai,Benzene,2018,10,2018-10,0.147,0.021,0.126
Chennai,Benzene,2018,11,2018-11,0.108,0.147,-0.039
Chennai,Benzene,2018,12,2018-12,0.144,0.108,0.036
Chennai,Benzene,2019,01,2019-01,0.157,0.144,0.013
Chennai,Benzene,2019,02,2019-02,0.027,0.157,-0.13
Chennai,Benzene,2019,03,2019-03,0.024,0.027,-0.003
Chennai,Benzene,2019,04,2019-04,0.099,0.024,0.075
Chennai,Benzene,2019,05,2019-05,0.155,0.099,0.056
Chennai,Benzene,2019,06,2019-06,0.088,0.155,-0.067
Chennai,Benzene,2019,07,2019-07,0.551,0.088,0.463
Chennai,Benzene,2019,08,2019-08,0.966,0.551,0.415
Chennai,Benzene,2019,09,2019-09,0.836,0.966,-0.13
Chennai,Benzene,2019,10,2019-10,0.056,0.836,-0.78
Chennai,Benzene,2019,11,2019-11,0.107,0.056,0.051
Chennai,Benzene,2019,12,2019-12,1.605,0.107,1.498
Chennai,Benzene,2020,01,2020-01,1.502,1.605,-0.103
Chennai,Benzene,2020,02,2020-02,1.649,1.502,0.147
Chennai,Benzene,2020,03,2020-03,2.496,1.649,0.847
Chennai,Benzene,2020,04,2020-04,0.315,2.496,-2.181
Chennai,Benzene,2020,05,2020-05,0.173,0.315,-0.142
Chennai,Benzene,2020,06,2020-06,0.095,0.173,-0.078
Chennai,Benzene,2020,07,2020-07,,0.095,
Chennai,CO,2015,01,2015-01,1.323,,
Chennai,CO,2015,02,2015-02,2.015,1.323,0.692
Chennai,CO,2015,03,2015-03,3.36,2.015,1.345
Chennai,CO,2015,04,2015-04,4.062,3.36,0.702
Chennai,CO,2015,05,2015-05,3.945,4.062,-0.117
Chennai,CO,2015,06,2015-06,2.078,3.945,-1.867
Chennai,CO,2015,07,2015-07,3.242,2.078,1.164
Chennai,CO,2015,08,2015-08,1.687,3.242,-1.555
Chennai,CO,2015,09,2015-09,1.878,1.687,0.191
Chennai,CO,2015,10,2015-10,1.806,1.878,-0.072
Chennai,CO,2015,11,2015-11,1.536,1.806,-0.27
Chennai,CO,2015,12,2015-12,1.573,1.536,0.037
Chennai,CO,2016,01,2016-01,1.526,1.573,-0.047
Chennai,CO,2016,02,2016-02,1.367,1.526,-0.159
Chennai,CO,2016,03,2016-03,1.053,1.367,-0.314
Chennai,CO,2016,04,2016-04,0.894,1.053,-0.159
Chennai,CO,2016,05,2016-05,1.253,0.894,0.359
Chennai,CO,2016,06,2016-06,1.694,1.253,0.441
Chennai,CO,2016,07,2016-07,1.187,1.694,-0.507
Chennai,CO,2016,08,2016-08,1.626,1.187,0.439
Chennai,CO,2016,09,2016-09,2.901,1.626,1.275
Chennai,CO,2016,10,2016-10,0.158,2.901,-2.743
Chennai,CO,2016,11,2016-11,0.066,0.158,-0.092
Chennai,CO,2016,12,2016-12,0.088,0.066,0.022
Chennai,CO,2017,01,2017-01,0.042,0.088,-0.046
Chennai,CO,2017,02,2017-02,0.062,0.042,0.02
Chennai,CO,2017,03,2017-03,0.033,0.062,-0.029
Chennai,CO,2017,04,2017-04,0.041,0.033,0.008
Chennai,CO,2017,05,2017-05,0.116,0.041,0.075
Chennai,CO,2017,06,2017-06,0.036,0.116,-0.08
Chennai,CO,2017,07,2017-07,0.055,0.036,0.019
Chennai,CO,2017,08,2017-08,0.34,0.055,0.285
Chennai,CO,2017,09,2017-09,0.251,0.34,-0.089
Chennai,CO,2017,10,2017-10,0.584,0.251,0.333
Chennai,CO,2017,11,2017-11,0.785,0.584,0.201
Chennai,CO,2017,12,2017-12,0.288,0.785,-0.497
Chennai,CO,2018,01,2018-01,0.607,0.288,0.319
Chennai,CO,2018,02,2018-02,0.846,0.607,0.239
Chennai,CO,2018,03,2018-03,0.937,0.846,0.091
Chennai,CO,2018,04,2018-04,0.823,0.937,-0.114
Chennai,CO,2018,05,2018-05,0.955,0.823,0.132
Chennai,CO,2018,06,2018-06,0.803,0.955,-0.152
Chennai,CO,2018,07,2018-07,0.813,0.803,0.01
Chennai,CO,2018,08,2018-08,0.812,0.813,-0.001
Chennai,CO,2018,09,2018-09,0.855,0.812,0.043
Chennai,CO,2018,10,2018-10,0.957,0.855,0.102
Chennai,CO,2018,11,2018-11,1.014,0.957,0.057
Chennai,CO,2018,12,2018-12,1.023,1.014,0.009
Chennai,CO,2019,01,2019-01,0.933,1.023,-0.09
Chennai,CO,2019,02,2019-02,0.985,0.933,0.052
Chennai,CO,2019,03,2019-03,0.787,0.985,-0.198
Chennai,CO,2019,04,2019-04,1.019,0.787,0.232
Chennai,CO,2019,05,2019-05,1.051,1.019,0.032
Chennai,CO,2019,06,2019-06,1.02,1.051,-0.031
Chennai,CO,2019,07,2019-07,0.873,1.02,-0.147
Chennai,CO,2019,08,2019-08,0.745,0.873,-0.128
Chennai,CO,2019,09,2019-09,0.868,0.745,0.123
Chennai,CO,2019,10,2019-10,0.821,0.868,-0.047
Chennai,CO,2019,11,2019-11,0.659,0.821,-0.162
Chennai,CO,2019,12,2019-12,0.621,0.659,-0.038
Chennai,CO,2020,01,2020-01,0.845,0.621,0.224
Chennai,CO,2020,02,2020-02,0.818,0.845,-0.027
Chennai,CO,2020,03,2020-03,0.701,0.818,-0.117
Chennai,CO,2020,04,2020-04,0.619,0.701,-0.082
Chennai,CO,2020,05,2020-05,0.856,0.619,0.237
Chennai,CO,2020,06,2020-06,1.082,0.856,0.226
Chennai,CO,2020,07,2020-07,,1.082,
Chennai,NH3,2015,01,2015-01,5.179,,
Chennai,NH3,2015,02,2015-02,63.478,5.179,58.299
Chennai,NH3,2015,03,2015-03,18.103,63.478,-45.375
Chennai,NH3,2015,04,2015-04,11.426,18.103,-6.677
Chennai,NH3,2015,05,2015-05,39.23,11.426,27.804
Chennai,NH3,2015,06,2015-06,54.666,39.23,15.436
Chennai,NH3,2015,07,2015-07,48.93,54.666,-5.736
Chennai,NH3,2015,08,2015-08,36.444,48.93,-12.486
Chennai,NH3,2015,09,2015-09,24.576,36.444,-11.868
Chennai,NH3,2015,10,2015-10,38.844,24.576,14.268
Chennai,NH3,2015,11,2015-11,114.874,38.844,76.03
Chennai,NH3,2015,12,2015-12,188.172,114.874,73.298
Chennai,NH3,2016,01,2016-01,144.918,188.172,-43.254
Chennai,NH3,2016,02,2016-02,1.492,144.918,-143.426
Chennai,NH3,2016,03,2016-03,95.146,1.492,93.654
Chennai,NH3,2016,04,2016-04,112.896,95.146,17.75
Chennai,NH3,2016,05,2016-05,113.497,112.896,0.601
Chennai,NH3,2016,06,2016-06,68.809,113.497,-44.688
Chennai,NH3,2016,07,2016-07,99.117,68.809,30.308
Chennai,NH3,2016,08,2016-08,106.725,99.117,7.608
Chennai,NH3,2016,09,2016-09,,106.725,
Chennai,NH3,2016,10,2016-10,,,
Chennai,NH3,2016,11,2016-11,,,
Chennai,NH3,2016,12,2016-12,,,
Chennai,NH3,2017,01,2017-01,,,
Chennai,NH3,2017,02,2017-02,,,
Chennai,NH3,2017,03,2017-03,,,
Chennai,NH3,2017,04,2017-04,,,
Chennai,NH3,2017,05,2017-05,,,
Chennai,NH3,2017,06,2017-06,,,
Chennai,NH3,2017,07,2017-07,,,
Chennai,NH3,2017,08,2017-08,,,
Chennai,NH3,2017,09,2017-09,37.516,,
Chennai,NH3,2017,10,2017-10,103.725,37.516,66.209
Chennai,NH3,2017,11,2017-11,204.871,103.725,101.146
Chennai,NH3,2017,12,2017-12,207.135,204.871,2.264
Chennai,NH3,2018,01,2018-01,125.232,207.135,-81.903
Chennai,NH3,2018,02,2018-02,105.272,125.232,-19.96
Chennai,NH3,2018,03,2018-03,41.73,105.272,-63.542
Chennai,NH3,2018,04,2018-04,45.311,41.73,3.581
Chennai,NH3,2018,05,2018-05,58.996,45.311,13.685
Chennai,NH3,2018,06,2018-06,28.175,58.996,-30.821
Chennai,NH3,2018,07,2018-07,51.652,28.175,23.477
Chennai,NH3,2018,08,2018-08,38.66,51.652,-12.992
Chennai,NH3,2018,09,2018-09,31.173,38.66,-7.487
Chennai,NH3,2018,10,2018-10,71.311,31.173,40.138
Chennai,NH3,2018,11,2018-11,83.093,71.311,11.782
Chennai,NH3,2018,12,2018-12,39.429,83.093,-43.664
Chennai,NH3,2019,01,2019-01,64.331,39.429,24.902
Chennai,NH3,2019,02,2019-02,57.872,64.331,-6.459
Chennai,NH3,2019,03,2019-03,27.23,57.872,-30.642
Chennai,NH3,2019,04,2019-04,2.406,27.23,-24.824
Chennai,NH3,2019,05,2019-05,21.906,2.406,19.5
Chennai,NH3,2019,06,2019-06,17.158,21.906,-4.748
Chennai,NH3,2019,07,2019-07,34.622,17.158,17.464
Chennai,NH3,2019,08,2019-08,34.71,34.622,0.088
Chennai,NH3,2019,09,2019-09,24.968,34.71,-9.742
Chennai,NH3,2019,10,2019-10,38.746,24.968,13.778
Chennai,NH3,2019,11,2019-11,48.342,38.746,9.596
Chennai,NH3,2019,12,2019-12,98.797,48.342,50.455
Chennai,NH3,2020,01,2020-01,52.057,98.797,-46.74
Chennai,NH3,2020,02,2020-02,53.01,52.057,0.953
Chennai,NH3,2020,03,2020-03,49.521,53.01,-3.489
Chennai,NH3,2020,04,2020-04,43.952,49.521,-5.569
Chennai,NH3,2020,05,2020-05,38.244,43.952,-5.708
Chennai,NH3,2020,06,2020-06,38.092,38.244,-0.152
Chennai,NH3,2020,07,2020-07,,38.092,
Chennai,NO,2015,01,2015-01,26.784,,
Chennai,NO,2015,02,2015-02,11.0,26.784,-15.784
Chennai,NO,2015,03,2015-03,18.95,11.0,7.95
Chennai,NO,2015,04,2015-04,21.997,18.95,3.047
Chennai,NO,2015,05,2015-05,14.536,21.997,-7.461
Chennai,NO,2015,06,2015-06,4.975,14.536,-9.561
Chennai,NO,2015,07,2015-07,6.715,4.975,1.74
Chennai,NO,2015,08,2015-08,8.862,6.715,2.147
Chennai,NO,2015,09,2015-09,10.689,8.862,1.827
Chennai,NO,2015,10,2015-10,13.792,10.689,3.103
Chennai,NO,2015,11,2015-11,7.004,13.792,-6.788
Chennai,NO,2015,12,2015-12,7.743,7.004,0.739
Chennai,NO,2016,01,2016-01,7.001,7.743,-0.742
Chennai,NO,2016,02,2016-02,8.429,7.001,1.428
Chennai,NO,2016,03,2016-03,5.792,8.429,-2.637
Chennai,NO,2016,04,2016-04,6.218,5.792,0.426
Chennai,NO,2016,05,2016-05,5.081,6.218,-1.137
Chennai,NO,2016,06,2016-06,6.548,5.081,1.467
Chennai,NO,2016,07,2016-07,6.397,6.548,-0.151
Chennai,NO,2016,08,2016-08,6.429,6.397,0.032
Chennai,NO,2016,09,2016-09,7.797,6.429,1.368
Chennai,NO,2016,10,2016-10,6.838,7.797,-0.959
Chennai,NO,2016,11,2016-11,4.967,6.838,-1.871
Chennai,NO,2016,12,2016-12,5.649,4.967,0.682
Chennai,NO,2017,01,2017-01,5.868,5.649,0.219
Chennai,NO,2017,02,2017-02,7.309,5.868,1.441
Chennai,NO,2017,03,2017-03,3.794,7.309,-3.515
Chennai,NO,2017,04,2017-04,3.105,3.794,-0.689
Chennai,NO,2017,05,2017-05,4.444,3.105,1.339
Chennai,NO,2017,06,2017-06,7.247,4.444,2.803
Chennai,NO,2017,07,2017-07,8.039,7.247,0.792
Chennai,NO,2017,08,2017-08,5.724,8.039,-2.315
Chennai,NO,2017,09,2017-09,7.004,5.724,1.28
Chennai,NO,2017,10,2017-10,9.847,7.004,2.843
Chennai,NO,2017,11,2017-11,10.111,9.847,0.264
Chennai,NO,2017,12,2017-12,10.459,10.111,0.348
Chennai,NO,2018,01,2018-01,11.12,10.459,0.661
Chennai,NO,2018,02,2018-02,11.081,11.12,-0.039
Chennai,NO,2018,03,2018-03,10.114,11.081,-0.967
Chennai,NO,2018,04,2018-04,16.177,10.114,6.063
Chennai,NO,2018,05,2018-05,15.837,16.177,-0.34
Chennai,NO,2018,06,2018-06,10.042,15.837,-5.795
Chennai,NO,2018,07,2018-07,9.141,10.042,-0.901
Chennai,NO,2018,08,2018-08,9.904,9.141,0.763
Chennai,NO,2018,09,2018-09,10.84,9.904,0.936
Chennai,NO,2018,10,2018-10,11.772,10.84,0.932
Chennai,NO,2018,11,2018-11,11.036,11.772,-0.736
Chennai,NO,2018,12,2018-12,10.08,11.036,-0.956
Chennai,NO,2019,01,2019-01,6.41,10.08,-3.67
Chennai,NO,2019,02,2019-02,6.024,6.41,-0.386
Chennai,NO,2019,03,2019-03,15.626,6.024,9.602
Chennai,NO,2019,04,2019-04,7.1,15.626,-8.526
Chennai,NO,2019,05,2019-05,10.463,7.1,3.363
Chennai,NO,2019,06,2019-06,9.009,10.463,-1.454
Chennai,NO,2019,07,2019-07,7.857,9.009,-1.152
Chennai,NO,2019,08,2019-08,8.204,7.857,0.347
Chennai,NO,2019,09,2019-09,5.9,8.204,-2.304
Chennai,NO,2019,10,2019-10,10.408,5.9,4.508
Chennai,NO,2019,11,2019-11,9.332,10.408,-1.076
Chennai,NO,2019,12,2019-12,7.163,9.332,-2.169
Chennai,NO,2020,01,2020-01,8.738,7.163,1.575
Chennai,NO,2020,02,2020-02,9.084,8.738,0.346
Chennai,NO,2020,03,2020-03,8.435,9.084,-0.649
Chennai,NO,2020,04,2020-04,6.526,8.435,-1.909
Chennai,NO,2020,05,2020-05,6.446,6.526,-0.08
Chennai,NO,2020,06,2020-06,9.087,6.446,2.641
Chennai,NO,2020,07,2020-07,,9.087,
Chennai,NO2,2015,01,2015-01,29.71,,
Chennai,NO2,2015,02,2015-02,14.333,29.71,-15.377
Chennai,NO2,2015,03,2015-03,26.361,14.333,12.028
Chennai,NO2,2015,04,2015-04,29.99,26.361,3.629
Chennai,NO2,2015,05,2015-05,23.551,29.99,-6.439
Chennai,NO2,2015,06,2015-06,15.608,23.551,-7.943
Chennai,NO2,2015,07,2015-07,19.275,15.608,3.667
Chennai,NO2,2015,08,2015-08,15.407,19.275,-3.868
Chennai,NO2,2015,09,2015-09,13.498,15.407,-1.909
Chennai,NO2,2015,10,2015-10,13.882,13.498,0.384
Chennai,NO2,2015,11,2015-11,12.236,13.882,-1.646
Chennai,NO2,2015,12,2015-12,11.405,12.236,-0.831
Chennai,NO2,2016,01,2016-01,15.936,11.405,4.531
Chennai,NO2,2016,02,2016-02,12.465,15.936,-3.471
Chennai,NO2,2016,03,2016-03,10.084,12.465,-2.381
Chennai,NO2,2016,04,2016-04,12.282,10.084,2.198
Chennai,NO2,2016,05,2016-05,16.559,12.282,4.277
Chennai,NO2,2016,06,2016-06,13.798,16.559,-2.761
Chennai,NO2,2016,07,2016-07,13.656,13.798,-0.142
Chennai,NO2,2016,08,2016-08,12.546,13.656,-1.11
Chennai,NO2,2016,09,2016-09,19.818,12.546,7.272
Chennai,NO2,2016,10,2016-10,25.058,19.818,5.24
Chennai,NO2,2016,11,2016-11,23.938,25.058,-1.12
Chennai,NO2,2016,12,2016-12,26.21,23.938,2.272
Chennai,NO2,2017,01,2017-01,13.961,26.21,-12.249
Chennai,NO2,2017,02,2017-02,14.626,13.961,0.665
Chennai,NO2,2017,03,2017-03,11.272,14.626,-3.354
Chennai,NO2,2017,04,2017-04,10.676,11.272,-0.596
Chennai,NO2,2017,05,2017-05,14.061,10.676,3.385
Chennai,NO2,2017,06,2017-06,12.14,14.061,-1.921
Chennai,NO2,2017,07,2017-07,14.155,12.14,2.015
Chennai,NO2,2017,08,2017-08,11.203,14.155,-2.952
Chennai,NO2,2017,09,2017-09,12.357,11.203,1.154
Chennai,NO2,2017,10,2017-10,19.038,12.357,6.681
Chennai,NO2,2017,11,2017-11,23.503,19.038,4.465
Chennai,NO2,2017,12,2017-12,23.25,23.503,-0.253
Chennai,NO2,2018,01,2018-01,18.056,23.25,-5.194
Chennai,NO2,2018,02,2018-02,17.397,18.056,-0.659
Chennai,NO2,2018,03,2018-03,16.422,17.397,-0.975
Chennai,NO2,2018,04,2018-04,22.714,16.422,6.292
Chennai,NO2,2018,05,2018-05,33.69,22.714,10.976
Chennai,NO2,2018,06,2018-06,22.545,33.69,-11.145
Chennai,NO2,2018,07,2018-07,21.06,22.545,-1.485
Chennai,NO2,2018,08,2018-08,19.511,21.06,-1.549
Chennai,NO2,2018,09,2018-09,16.739,19.511,-2.772
Chennai,NO2,2018,10,2018-10,17.435,16.739,0.696
Chennai,NO2,2018,11,2018-11,17.844,17.435,0.409
Chennai,NO2,2018,12,2018-12,16.935,17.844,-0.909
Chennai,NO2,2019,01,2019-01,12.721,16.935,-4.214
Chennai,NO2,2019,02,2019-02,11.699,12.721,-1.022
Chennai,NO2,2019,03,2019-03,19.564,11.699,7.865
Chennai,NO2,2019,04,2019-04,12.796,19.564,-6.768
Chennai,NO2,2019,05,2019-05,17.339,12.796,4.543
Chennai,NO2,2019,06,2019-06,20.035,17.339,2.696
Chennai,NO2,2019,07,2019-07,18.879,20.035,-1.156
Chennai,NO2,2019,08,2019-08,17.785,18.879,-1.094
Chennai,NO2,2019,09,2019-09,13.002,17.785,-4.783
Chennai,NO2,2019,10,2019-10,17.889,13.002,4.887
Chennai,NO2,2019,11,2019-11,14.879,17.889,-3.01
Chennai,NO2,2019,12,2019-12,17.328,14.879,2.449
Chennai,NO2,2020,01,2020-01,15.766,17.328,-1.562
Chennai,NO2,2020,02,2020-02,13.747,15.766,-2.019
Chennai,NO2,2020,03,2020-03,9.533,13.747,-4.214
Chennai,NO2,2020,04,2020-04,8.776,9.533,-0.757
Chennai,NO2,2020,05,2020-05,7.926,8.776,-0.85
Chennai,NO2,2020,06,2020-06,11.839,7.926,3.913
Chennai,NO2,2020,07,2020-07,,11.839,
Chennai,NOx,2015,01,2015-01,13.236,,
Chennai,NOx,2015,02,2015-02,15.201,13.236,1.965
Chennai,NOx,2015,03,2015-03,14.693,15.201,-0.508
Chennai,NOx,2015,04,2015-04,15.159,14.693,0.466
Chennai,NOx,2015,05,2015-05,21.168,15.159,6.009
Chennai,NOx,2015,06,2015-06,15.993,21.168,-5.175
Chennai,NOx,2015,07,2015-07,17.9,15.993,1.907
Chennai,NOx,2015,08,2015-08,19.444,17.9,1.544
Chennai,NOx,2015,09,2015-09,18.267,19.444,-1.177
Chennai,NOx,2015,10,2015-10,19.491,18.267,1.224
Chennai,NOx,2015,11,2015-11,15.017,19.491,-4.474
Chennai,NOx,2015,12,2015-12,17.624,15.017,2.607
Chennai,NOx,2016,01,2016-01,17.36,17.624,-0.264
Chennai,NOx,2016,02,2016-02,13.127,17.36,-4.233
Chennai,NOx,2016,03,2016-03,10.8,13.127,-2.327
Chennai,NOx,2016,04,2016-04,11.613,10.8,0.813
Chennai,NOx,2016,05,2016-05,14.591,11.613,2.978
Chennai,NOx,2016,06,2016-06,15.387,14.591,0.796
Chennai,NOx,2016,07,2016-07,14.617,15.387,-0.77
Chennai,NOx,2016,08,2016-08,14.177,14.617,-0.44
Chennai,NOx,2016,09,2016-09,17.57,14.177,3.393
Chennai,NOx,2016,10,2016-10,14.878,17.57,-2.692
Chennai,NOx,2016,11,2016-11,14.673,14.878,-0.205
Chennai,NOx,2016,12,2016-12,16.425,14.673,1.752
Chennai,NOx,2017,01,2017-01,11.686,16.425,-4.739
Chennai,NOx,2017,02,2017-02,13.108,11.686,1.422
Chennai,NOx,2017,03,2017-03,9.349,13.108,-3.759
Chennai,NOx,2017,04,2017-04,8.56,9.349,-0.789
Chennai,NOx,2017,05,2017-05,9.742,8.56,1.182
Chennai,NOx,2017,06,2017-06,10.08,9.742,0.338
Chennai,NOx,2017,07,2017-07,11.148,10.08,1.068
Chennai,NOx,2017,08,2017-08,8.466,11.148,-2.682
Chennai,NOx,2017,09,2017-09,10.459,8.466,1.993
Chennai,NOx,2017,10,2017-10,16.06,10.459,5.601
Chennai,NOx,2017,11,2017-11,17.536,16.06,1.476
Chennai,NOx,2017,12,2017-12,17.883,17.536,0.347
Chennai,NOx,2018,01,2018-01,15.657,17.883,-2.226
Chennai,NOx,2018,02,2018-02,14.811,15.657,-0.846
Chennai,NOx,2018,03,2018-03,13.664,14.811,-1.147
Chennai,NOx,2018,04,2018-04,19.686,13.664,6.022
Chennai,NOx,2018,05,2018-05,27.774,19.686,8.088
Chennai,NOx,2018,06,2018-06,17.665,27.774,-10.109
Chennai,NOx,2018,07,2018-07,16.018,17.665,-1.647
Chennai,NOx,2018,08,2018-08,23.402,16.018,7.384
Chennai,NOx,2018,09,2018-09,27.56,23.402,4.158
Chennai,NOx,2018,10,2018-10,28.872,27.56,1.312
Chennai,NOx,2018,11,2018-11,27.822,28.872,-1.05
Chennai,NOx,2018,12,2018-12,26.127,27.822,-1.695
Chennai,NOx,2019,01,2019-01,18.697,26.127,-7.43
Chennai,NOx,2019,02,2019-02,17.495,18.697,-1.202
Chennai,NOx,2019,03,2019-03,30.084,17.495,12.589
Chennai,NOx,2019,04,2019-04,20.194,30.084,-9.89
Chennai,NOx,2019,05,2019-05,24.359,20.194,4.165
Chennai,NOx,2019,06,2019-06,23.191,24.359,-1.168
Chennai,NOx,2019,07,2019-07,26.492,23.191,3.301
Chennai,NOx,2019,08,2019-08,24.373,26.492,-2.119
Chennai,NOx,2019,09,2019-09,17.193,24.373,-7.18
Chennai,NOx,2019,10,2019-10,23.747,17.193,6.554
Chennai,NOx,2019,11,2019-11,22.033,23.747,-1.714
Chennai,NOx,2019,12,2019-12,24.045,22.033,2.012
Chennai,NOx,2020,01,2020-01,23.79,24.045,-0.255
Chennai,NOx,2020,02,2020-02,21.563,23.79,-2.227
Chennai,NOx,2020,03,2020-03,17.033,21.563,-4.53
Chennai,NOx,2020,04,2020-04,13.529,17.033,-3.504
Chennai,NOx,2020,05,2020-05,13.756,13.529,0.227
Chennai,NOx,2020,06,2020-06,19.783,13.756,6.027
Chennai,NOx,2020,07,2020-07,,19.783,
Chennai,O3,2015,01,2015-01,22.485,,
Chennai,O3,2015,02,2015-02,32.957,22.485,10.472
