city,pollutant,year,month,year_month,n_days_with_data,avg_value
Delhi,NOx,2016,04,2016-04,30,78.506
Delhi,NOx,2016,05,2016-05,31,62.964
Delhi,NOx,2016,06,2016-06,30,53.026
Delhi,NOx,2016,07,2016-07,29,53.654
Delhi,NOx,2016,08,2016-08,31,52.02
Delhi,NOx,2016,09,2016-09,30,70.469
Delhi,NOx,2016,10,2016-10,31,113.227
Delhi,NOx,2016,11,2016-11,30,71.849
Delhi,NOx,2016,12,2016-12,31,51.144
Delhi,NOx,2017,01,2017-01,31,47.6
Delhi,NOx,2017,02,2017-02,28,53.038
Delhi,NOx,2017,03,2017-03,31,36.462
Delhi,NOx,2017,04,2017-04,30,47.132
Delhi,NOx,2017,05,2017-05,31,42.312
Delhi,NOx,2017,06,2017-06,30,19.877
Delhi,NOx,2017,07,2017-07,31,6.529
Delhi,NOx,2017,08,2017-08,31,6.664
Delhi,NOx,2017,09,2017-09,30,13.026
Delhi,NOx,2017,10,2017-10,31,36.393
Delhi,NOx,2017,11,2017-11,30,85.775
Delhi,NOx,2017,12,2017-12,31,25.32
Delhi,NOx,2018,01,2018-01,31,32.544
Delhi,NOx,2018,02,2018-02,28,70.334
Delhi,NOx,2018,03,2018-03,31,60.766
Delhi,NOx,2018,04,2018-04,30,58.058
Delhi,NOx,2018,05,2018-05,31,56.705
Delhi,NOx,2018,06,2018-06,30,33.891
Delhi,NOx,2018,07,2018-07,31,28.91
Delhi,NOx,2018,08,2018-08,31,29.725
Delhi,NOx,2018,09,2018-09,30,37.759
Delhi,NOx,2018,10,2018-10,31,79.611
Delhi,NOx,2018,11,2018-11,30,88.318
Delhi,NOx,2018,12,2018-12,31,111.396
Delhi,NOx,2019,01,2019-01,31,87.5
Delhi,NOx,2019,02,2019-02,28,58.743
Delhi,NOx,2019,03,2019-03,31,52.28
Delhi,NOx,2019,04,2019-04,30,51.956
Delhi,NOx,2019,05,2019-05,31,54.668
Delhi,NOx,2019,06,2019-06,30,38.963
Delhi,NOx,2019,07,2019-07,31,30.047
Delhi,NOx,2019,08,2019-08,31,33.421
Delhi,NOx,2019,09,2019-09,30,28.459
Delhi,NOx,2019,10,2019-10,31,60.294
Delhi,NOx,2019,11,2019-11,30,68.694
Delhi,NOx,2019,12,2019-12,31,73.678
Delhi,NOx,2020,01,2020-01,31,69.345
Delhi,NOx,2020,02,2020-02,29,62.028
Delhi,NOx,2020,03,2020-03,31,38.555
Delhi,NOx,2020,04,2020-04,30,20.548
Delhi,NOx,2020,05,2020-05,31,22.486
Delhi,NOx,2020,06,2020-06,30,21.124
Delhi,NOx,2020,07,2020-07,0,
Delhi,O3,2015,01,2015-01,31,25.869
Delhi,O3,2015,02,2015-02,28,30.829
Delhi,O3,2015,03,2015-03,31,28.739
Delhi,O3,2015,04,2015-04,30,58.172
Delhi,O3,2015,05,2015-05,31,69.061
Delhi,O3,2015,06,2015-06,30,67.083
Delhi,O3,2015,07,2015-07,31,49.435
Delhi,O3,2015,08,2015-08,31,53.344
Delhi,O3,2015,09,2015-09,30,60.622
Delhi,O3,2015,10,2015-10,31,64.291
Delhi,O3,2015,11,2015-11,30,98.812
Delhi,O3,2015,12,2015-12,31,80.966
Delhi,O3,2016,01,2016-01,31,118.718
Delhi,O3,2016,02,2016-02,29,105.205
Delhi,O3,2016,03,2016-03,30,82.041
Delhi,O3,2016,04,2016-04,29,67.571
Delhi,O3,2016,05,2016-05,29,89.529
Delhi,O3,2016,06,2016-06,30,73.056
Delhi,O3,2016,07,2016-07,29,50.377
Delhi,O3,2016,08,2016-08,31,61.023
Delhi,O3,2016,09,2016-09,28,74.143
Delhi,O3,2016,10,2016-10,31,104.605
Delhi,O3,2016,11,2016-11,29,57.527
Delhi,O3,2016,12,2016-12,31,38.139
Delhi,O3,2017,01,2017-01,31,36.211
Delhi,O3,2017,02,2017-02,28,36.973
Delhi,O3,2017,03,2017-03,31,30.93
Delhi,O3,2017,04,2017-04,28,38.861
Delhi,O3,2017,05,2017-05,31,48.739
Delhi,O3,2017,06,2017-06,7,38.667
Delhi,O3,2017,07,2017-07,0,
Delhi,O3,2017,08,2017-08,1,27.784
Delhi,O3,2017,09,2017-09,29,27.132
Delhi,O3,2017,10,2017-10,31,49.763
Delhi,O3,2017,11,2017-11,30,61.706
Delhi,O3,2017,12,2017-12,31,50.821
Delhi,O3,2018,01,2018-01,31,57.42
Delhi,O3,2018,02,2018-02,28,46.803
Delhi,O3,2018,03,2018-03,31,47.739
Delhi,O3,2018,04,2018-04,30,57.817
Delhi,O3,2018,05,2018-05,31,58.698
Delhi,O3,2018,06,2018-06,30,48.221
Delhi,O3,2018,07,2018-07,31,33.487
Delhi,O3,2018,08,2018-08,31,28.046
Delhi,O3,2018,09,2018-09,30,28.739
Delhi,O3,2018,10,2018-10,31,46.094
Delhi,O3,2018,11,2018-11,30,41.795
Delhi,O3,2018,12,2018-12,31,37.817
Delhi,O3,2019,01,2019-01,31,33.859
Delhi,O3,2019,02,2019-02,28,34.104
Delhi,O3,2019,03,2019-03,31,40.262
Delhi,O3,2019,04,2019-04,30,52.132
Delhi,O3,2019,05,2019-05,31,53.003
Delhi,O3,2019,06,2019-06,30,55.483
Delhi,O3,2019,07,2019-07,31,33.465
Delhi,O3,2019,08,2019-08,31,27.618
Delhi,O3,2019,09,2019-09,30,30.567
Delhi,O3,2019,10,2019-10,31,42.792
Delhi,O3,2019,11,2019-11,30,34.247
Delhi,O3,2019,12,2019-12,31,29.832
Delhi,O3,2020,01,2020-01,31,26.304
Delhi,O3,2020,02,2020-02,29,37.458
Delhi,O3,2020,03,2020-03,31,37.86
Delhi,O3,2020,04,2020-04,30,46.186
Delhi,O3,2020,05,2020-05,31,56.768
Delhi,O3,2020,06,2020-06,30,39.616
Delhi,O3,2020,07,2020-07,0,
Delhi,PM10,2015,01,2015-01,31,277.937
Delhi,PM10,2015,02,2015-02,28,234.939
Delhi,PM10,2015,03,2015-03,31,134.601
Delhi,PM10,2015,04,2015-04,30,187.991
Delhi,PM10,2015,05,2015-05,31,271.05
Delhi,PM10,2015,06,2015-06,27,191.047
Delhi,PM10,2015,07,2015-07,29,110.913
Delhi,PM10,2015,08,2015-08,31,156.174
Delhi,PM10,2015,09,2015-09,30,193.36
Delhi,PM10,2015,10,2015-10,30,263.301
Delhi,PM10,2015,11,2015-11,30,377.321
Delhi,PM10,2015,12,2015-12,22,398.198
Delhi,PM10,2016,01,2016-01,30,423.395
Delhi,PM10,2016,02,2016-02,29,246.839
Delhi,PM10,2016,03,2016-03,23,167.833
Delhi,PM10,2016,04,2016-04,22,257.738
Delhi,PM10,2016,05,2016-05,26,214.653
Delhi,PM10,2016,06,2016-06,30,178.76
Delhi,PM10,2016,07,2016-07,27,104.356
Delhi,PM10,2016,08,2016-08,26,99.668
Delhi,PM10,2016,09,2016-09,28,177.317
Delhi,PM10,2016,10,2016-10,31,347.857
Delhi,PM10,2016,11,2016-11,29,451.281
Delhi,PM10,2016,12,2016-12,31,413.749
Delhi,PM10,2017,01,2017-01,31,284.653
Delhi,PM10,2017,02,2017-02,28,299.783
Delhi,PM10,2017,03,2017-03,31,263.128
Delhi,PM10,2017,04,2017-04,30,302.356
Delhi,PM10,2017,05,2017-05,31,313.412
Delhi,PM10,2017,06,2017-06,22,237.579
Delhi,PM10,2017,07,2017-07,2,224.094
Delhi,PM10,2017,08,2017-08,1,60.148
Delhi,PM10,2017,09,2017-09,29,96.838
Delhi,PM10,2017,10,2017-10,31,221.261
Delhi,PM10,2017,11,2017-11,30,354.228
Delhi,PM10,2017,12,2017-12,31,287.687
Delhi,PM10,2018,01,2018-01,31,300.289
Delhi,PM10,2018,02,2018-02,28,265.064
Delhi,PM10,2018,03,2018-03,31,224.216
Delhi,PM10,2018,04,2018-04,30,254.447
Delhi,PM10,2018,05,2018-05,31,242.444
Delhi,PM10,2018,06,2018-06,30,245.543
Delhi,PM10,2018,07,2018-07,31,102.671
Delhi,PM10,2018,08,2018-08,31,117.763
Delhi,PM10,2018,09,2018-09,30,114.685
Delhi,PM10,2018,10,2018-10,31,295.135
Delhi,PM10,2018,11,2018-11,30,342.432
Delhi,PM10,2018,12,2018-12,31,378.942
Delhi,PM10,2019,01,2019-01,31,320.044
Delhi,PM10,2019,02,2019-02,28,212.379
Delhi,PM10,2019,03,2019-03,31,181.935
Delhi,PM10,2019,04,2019-04,30,229.141
Delhi,PM10,2019,05,2019-05,31,246.819
Delhi,PM10,2019,06,2019-06,30,208.547
Delhi,PM10,2019,07,2019-07,31,140.827
Delhi,PM10,2019,08,2019-08,31,81.957
Delhi,PM10,2019,09,2019-09,30,96.855
Delhi,PM10,2019,10,2019-10,31,238.371
Delhi,PM10,2019,11,2019-11,30,314.439
Delhi,PM10,2019,12,2019-12,31,308.64
Delhi,PM10,2020,01,2020-01,31,238.522
Delhi,PM10,2020,02,2020-02,29,219.876
Delhi,PM10,2020,03,2020-03,31,122.189
Delhi,PM10,2020,04,2020-04,30,104.877
Delhi,PM10,2020,05,2020-05,31,137.662
Delhi,PM10,2020,06,2020-06,30,121.209
Delhi,PM10,2020,07,2020-07,0,
Delhi,PM2.5,2015,01,2015-01,31,175.619
Delhi,PM2.5,2015,02,2015-02,28,153.92
Delhi,PM2.5,2015,03,2015-03,31,80.338
Delhi,PM2.5,2015,04,2015-04,30,91.562
Delhi,PM2.5,2015,05,2015-05,31,97.109
Delhi,PM2.5,2015,06,2015-06,30,85.786
Delhi,PM2.5,2015,07,2015-07,31,52.732
Delhi,PM2.5,2015,08,2015-08,31,56.932
Delhi,PM2.5,2015,09,2015-09,30,74.223
Delhi,PM2.5,2015,10,2015-10,30,133.43
Delhi,PM2.5,2015,11,2015-11,30,227.707
Delhi,PM2.5,2015,12,2015-12,31,183.906
Delhi,PM2.5,2016,01,2016-01,31,258.543
Delhi,PM2.5,2016,02,2016-02,29,144.997
Delhi,PM2.5,2016,03,2016-03,30,96.473
Delhi,PM2.5,2016,04,2016-04,30,119.057
Delhi,PM2.5,2016,05,2016-05,30,94.533
Delhi,PM2.5,2016,06,2016-06,30,80.086
Delhi,PM2.5,2016,07,2016-07,29,56.553
Delhi,PM2.5,2016,08,2016-08,31,45.638
Delhi,PM2.5,2016,09,2016-09,28,63.554
Delhi,PM2.5,2016,10,2016-10,31,167.836
Delhi,PM2.5,2016,11,2016-11,30,306.019
Delhi,PM2.5,2016,12,2016-12,31,232.421
Delhi,PM2.5,2017,01,2017-01,31,199.433
Delhi,PM2.5,2017,02,2017-02,28,171.872
Delhi,PM2.5,2017,03,2017-03,31,109.241
Delhi,PM2.5,2017,04,2017-04,30,117.265
Delhi,PM2.5,2017,05,2017-05,31,129.618
Delhi,PM2.5,2017,06,2017-06,25,61.297
Delhi,PM2.5,2017,07,2017-07,31,34.721
Delhi,PM2.5,2017,08,2017-08,21,38.47
Delhi,PM2.5,2017,09,2017-09,30,52.037
Delhi,PM2.5,2017,10,2017-10,31,146.696
Delhi,PM2.5,2017,11,2017-11,30,249.79
Delhi,PM2.5,2017,12,2017-12,31,189.342
Delhi,PM2.5,2018,01,2018-01,31,189.786
Delhi,PM2.5,2018,02,2018-02,28,137.887
Delhi,PM2.5,2018,03,2018-03,31,99.287
Delhi,PM2.5,2018,04,2018-04,30,90.472
Delhi,PM2.5,2018,05,2018-05,31,88.476
Delhi,PM2.5,2018,06,2018-06,30,80.962
Delhi,PM2.5,2018,07,2018-07,31,41.642
Delhi,PM2.5,2018,08,2018-08,31,41.038
Delhi,PM2.5,2018,09,2018-09,30,45.348
Delhi,PM2.5,2018,10,2018-10,31,134.321
Delhi,PM2.5,2018,11,2018-11,30,202.317
Delhi,PM2.5,2018,12,2018-12,31,229.591
Delhi,PM2.5,2019,01,2019-01,31,204.347
Delhi,PM2.5,2019,02,2019-02,28,122.316
Delhi,PM2.5,2019,03,2019-03,31,84.152
Delhi,PM2.5,2019,04,2019-04,30,82.312
Delhi,PM2.5,2019,05,2019-05,31,89.748
Delhi,PM2.5,2019,06,2019-06,30,63.84
Delhi,PM2.5,2019,07,2019-07,31,46.733
Delhi,PM2.5,2019,08,2019-08,31,34.117
Delhi,PM2.5,2019,09,2019-09,30,40.133
Delhi,PM2.5,2019,10,2019-10,31,123.656
Delhi,PM2.5,2019,11,2019-11,30,205.393
Delhi,PM2.5,2019,12,2019-12,31,205.242
Delhi,PM2.5,2020,01,2020-01,31,157.113
Delhi,PM2.5,2020,02,2020-02,29,121.484
Delhi,PM2.5,2020,03,2020-03,31,57.506
Delhi,PM2.5,2020,04,2020-04,30,44.94
Delhi,PM2.5,2020,05,2020-05,31,55.448
Delhi,PM2.5,2020,06,2020-06,30,46.696
Delhi,PM2.5,2020,07,2020-07,0,
Delhi,SO2,2015,01,2015-01,31,5.593
Delhi,SO2,2015,02,2015-02,28,7.864
Delhi,SO2,2015,03,2015-03,31,7.387
Delhi,SO2,2015,04,2015-04,30,16.101
Delhi,SO2,2015,05,2015-05,31,16.129
Delhi,SO2,2015,06,2015-06,30,7.273
Delhi,SO2,2015,07,2015-07,31,10.311
Delhi,SO2,2015,08,2015-08,31,9.93
Delhi,SO2,2015,09,2015-09,30,11.458
Delhi,SO2,2015,10,2015-10,31,14.607
Delhi,SO2,2015,11,2015-11,30,24.316
Delhi,SO2,2015,12,2015-12,31,20.055
Delhi,SO2,2016,01,2016-01,31,19.273
Delhi,SO2,2016,02,2016-02,29,24.19
Delhi,SO2,2016,03,2016-03,30,22.595
Delhi,SO2,2016,04,2016-04,30,28.329
Delhi,SO2,2016,05,2016-05,30,17.965
Delhi,SO2,2016,06,2016-06,30,11.688
Delhi,SO2,2016,07,2016-07,29,8.213
Delhi,SO2,2016,08,2016-08,31,8.973
Delhi,SO2,2016,09,2016-09,28,12.399
Delhi,SO2,2016,10,2016-10,31,23.81
Delhi,SO2,2016,11,2016-11,29,26.699
Delhi,SO2,2016,12,2016-12,31,22.321
Delhi,SO2,2017,01,2017-01,31,21.403
Delhi,SO2,2017,02,2017-02,28,18.73
Delhi,SO2,2017,03,2017-03,31,21.998
Delhi,SO2,2017,04,2017-04,28,34.7
Delhi,SO2,2017,05,2017-05,31,42.532
Delhi,SO2,2017,06,2017-06,7,21.761
Delhi,SO2,2017,07,2017-07,0,
Delhi,SO2,2017,08,2017-08,0,
Delhi,SO2,2017,09,2017-09,4,6.52
Delhi,SO2,2017,10,2017-10,31,18.228
Delhi,SO2,2017,11,2017-11,30,17.379
Delhi,SO2,2017,12,2017-12,31,19.46
Delhi,SO2,2018,01,2018-01,31,16.001
Delhi,SO2,2018,02,2018-02,28,13.507
Delhi,SO2,2018,03,2018-03,31,15.958
Delhi,SO2,2018,04,2018-04,30,14.734
Delhi,SO2,2018,05,2018-05,31,12.54
Delhi,SO2,2018,06,2018-06,30,8.907
Delhi,SO2,2018,07,2018-07,31,10.242
Delhi,SO2,2018,08,2018-08,31,10.104
Delhi,SO2,2018,09,2018-09,30,11.39
Delhi,SO2,2018,10,2018-10,31,17.276
Delhi,SO2,2018,11,2018-11,30,16.796
Delhi,SO2,2018,12,2018-12,31,16.16
Delhi,SO2,2019,01,2019-01,31,16.772
Delhi,SO2,2019,02,2019-02,28,15.843
Delhi,SO2,2019,03,2019-03,31,18.183
Delhi,SO2,2019,04,2019-04,30,21.646
Delhi,SO2,2019,05,2019-05,31,19.663
Delhi,SO2,2019,06,2019-06,30,13.422
Delhi,SO2,2019,07,2019-07,31,9.602
Delhi,SO2,2019,08,2019-08,31,8.796
Delhi,SO2,2019,09,2019-09,30,9.173
Delhi,SO2,2019,10,2019-10,31,12.077
Delhi,SO2,2019,11,2019-11,30,13.11
Delhi,SO2,2019,12,2019-12,31,10.303
Delhi,SO2,2020,01,2020-01,31,11.367
Delhi,SO2,2020,02,2020-02,29,14.945
Delhi,SO2,2020,03,2020-03,31,14.001
Delhi,SO2,2020,04,2020-04,30,15.494
Delhi,SO2,2020,05,2020-05,31,15.425
Delhi,SO2,2020,06,2020-06,30,12.402
Delhi,SO2,2020,07,2020-07,0,
Delhi,Toluene,2015,01,2015-01,31,10.914
Delhi,Toluene,2015,02,2015-02,28,9.411
Delhi,Toluene,2015,03,2015-03,31,8.617
Delhi,Toluene,2015,04,2015-04,30,9.827
Delhi,Toluene,2015,05,2015-05,31,10.062
Delhi,Toluene,2015,06,2015-06,30,6.22
Delhi,Toluene,2015,07,2015-07,31,6.409
Delhi,Toluene,2015,08,2015-08,31,7.37
Delhi,Toluene,2015,09,2015-09,30,10.317
Delhi,Toluene,2015,10,2015-10,31,19.338
Delhi,Toluene,2015,11,2015-11,30,17.311
Delhi,Toluene,2015,12,2015-12,31,13.046
Delhi,Toluene,2016,01,2016-01,31,16.848
Delhi,Toluene,2016,02,2016-02,29,15.497
Delhi,Toluene,2016,03,2016-03,31,10.76
Delhi,Toluene,2016,04,2016-04,30,12.546
Delhi,Toluene,2016,05,2016-05,31,10.038
Delhi,Toluene,2016,06,2016-06,30,12.018
Delhi,Toluene,2016,07,2016-07,29,11.504
Delhi,Toluene,2016,08,2016-08,31,13.464
Delhi,Toluene,2016,09,2016-09,30,8.095
Delhi,Toluene,2016,10,2016-10,31,12.688
Delhi,Toluene,2016,11,2016-11,30,17.527
Delhi,Toluene,2016,12,2016-12,31,15.126
Delhi,Toluene,2017,01,2017-01,31,10.519
Delhi,Toluene,2017,02,2017-02,28,7.827
Delhi,Toluene,2017,03,2017-03,31,6.591
Delhi,Toluene,2017,04,2017-04,30,14.089
Delhi,Toluene,2017,05,2017-05,31,15.447
Delhi,Toluene,2017,06,2017-06,30,3.216
Delhi,Toluene,2017,07,2017-07,31,0.0
Delhi,Toluene,2017,08,2017-08,31,0.019
Delhi,Toluene,2017,09,2017-09,30,0.281
Delhi,Toluene,2017,10,2017-10,31,3.902
Delhi,Toluene,2017,11,2017-11,30,15.572
Delhi,Toluene,2017,12,2017-12,31,14.322
Delhi,Toluene,2018,01,2018-01,31,8.816
Delhi,Toluene,2018,02,2018-02,28,5.098
Delhi,Toluene,2018,03,2018-03,31,4.445
Delhi,Toluene,2018,04,2018-04,30,4.84
Delhi,Toluene,2018,05,2018-05,31,4.54
Delhi,Toluene,2018,06,2018-06,30,9.275
Delhi,Toluene,2018,07,2018-07,31,24.907
Delhi,Toluene,2018,08,2018-08,31,26.145
Delhi,Toluene,2018,09,2018-09,30,31.889
Delhi,Toluene,2018,10,2018-10,31,64.523
Delhi,Toluene,2018,11,2018-11,30,51.766
Delhi,Toluene,2018,12,2018-12,31,53.689
Delhi,Toluene,2019,01,2019-01,31,42.006
Delhi,Toluene,2019,02,2019-02,28,30.507
Delhi,Toluene,2019,03,2019-03,31,29.383
Delhi,Toluene,2019,04,2019-04,30,28.245
Delhi,Toluene,2019,05,2019-05,31,29.15
Delhi,Toluene,2019,06,2019-06,30,21.041
Delhi,Toluene,2019,07,2019-07,31,20.437
Delhi,Toluene,2019,08,2019-08,31,21.614
Delhi,Toluene,2019,09,2019-09,30,20.163
Delhi,Toluene,2019,10,2019-10,31,32.037
Delhi,Toluene,2019,11,2019-11,30,37.232
Delhi,Toluene,2019,12,2019-12,31,35.332
Delhi,Toluene,2020,01,2020-01,31,30.737
Delhi,Toluene,2020,02,2020-02,29,23.898
Delhi,Toluene,2020,03,2020-03,31,20.715
Delhi,Toluene,2020,04,2020-04,30,10.364
Delhi,Toluene,2020,05,2020-05,31,13.97
Delhi,Toluene,2020,06,2020-06,30,19.003
Delhi,Toluene,2020,07,2020-07,0,
Delhi,Xylene,2015,01,2015-01,31,3.731
Delhi,Xylene,2015,02,2015-02,28,6.013
Delhi,Xylene,2015,03,2015-03,31,5.791
Delhi,Xylene,2015,04,2015-04,30,2.949
Delhi,Xylene,2015,05,2015-05,0,
Delhi,Xylene,2015,06,2015-06,0,
Delhi,Xylene,2015,07,2015-07,0,
Delhi,Xylene,2015,08,2015-08,0,
Delhi,Xylene,2015,09,2015-09,30,3.285
Delhi,Xylene,2015,10,2015-10,29,2.597
Delhi,Xylene,2015,11,2015-11,30,2.101
Delhi,Xylene,2015,12,2015-12,1,0.002
Delhi,Xylene,2016,01,2016-01,0,
Delhi,Xylene,2016,02,2016-02,0,
Delhi,Xylene,2016,03,2016-03,0,
Delhi,Xylene,2016,04,2016-04,0,
Delhi,Xylene,2016,05,2016-05,0,
Delhi,Xylene,2016,06,2016-06,0,
Delhi,Xylene,2016,07,2016-07,0,
Delhi,Xylene,2016,08,2016-08,0,
Delhi,Xylene,2016,09,2016-09,0,
Delhi,Xylene,2016,10,2016-10,0,
Delhi,Xylene,2016,11,2016-11,0,
Delhi,Xylene,2016,12,2016-12,0,
Delhi,Xylene,2017,01,2017-01,0,
Delhi,Xylene,2017,02,2017-02,0,
Delhi,Xylene,2017,03,2017-03,0,
Delhi,Xylene,2017,04,2017-04,0,
Delhi,Xylene,2017,05,2017-05,0,
Delhi,Xylene,2017,06,2017-06,0,
Delhi,Xylene,2017,07,2017-07,0,
Delhi,Xylene,2017,08,2017-08,1,0.194
Delhi,Xylene,2017,09,2017-09,5,0.118
Delhi,Xylene,2017,10,2017-10,31,0.082
Delhi,Xylene,2017,11,2017-11,30,0.088
Delhi,Xylene,2017,12,2017-12,31,0.225
Delhi,Xylene,2018,01,2018-01,31,0.57
Delhi,Xylene,2018,02,2018-02,28,0.436
Delhi,Xylene,2018,03,2018-03,31,0.066
Delhi,Xylene,2018,04,2018-04,30,0.0
Delhi,Xylene,2018,05,2018-05,31,0.0
Delhi,Xylene,2018,06,2018-06,29,1.864
Delhi,Xylene,2018,07,2018-07,31,1.513
Delhi,Xylene,2018,08,2018-08,31,0.203
Delhi,Xylene,2018,09,2018-09,30,0.088
Delhi,Xylene,2018,10,2018-10,31,1.896
Delhi,Xylene,2018,11,2018-11,30,2.152
Delhi,Xylene,2018,12,2018-12,31,3.843
Delhi,Xylene,2019,01,2019-01,31,1.016
Delhi,Xylene,2019,02,2019-02,28,2.147
Delhi,Xylene,2019,03,2019-03,31,0.602
Delhi,Xylene,2019,04,2019-04,30,1.095
Delhi,Xylene,2019,05,2019-05,31,0.512
Delhi,Xylene,2019,06,2019-06,30,0.43
Delhi,Xylene,2019,07,2019-07,31,0.57
Delhi,Xylene,2019,08,2019-08,31,1.63
Delhi,Xylene,2019,09,2019-09,30,1.018
Delhi,Xylene,2019,10,2019-10,31,2.363
Delhi,Xylene,2019,11,2019-11,30,1.299
Delhi,Xylene,2019,12,2019-12,31,1.089
Delhi,Xylene,2020,01,2020-01,31,0.968
Delhi,Xylene,2020,02,2020-02,29,1.065
Delhi,Xylene,2020,03,2020-03,31,1.381
Delhi,Xylene,2020,04,2020-04,30,0.224
Delhi,Xylene,2020,05,2020-05,31,0.8
Delhi,Xylene,2020,06,2020-06,30,0.766
Delhi,Xylene,2020,07,2020-07,0,
Hyderabad,Benzene,2015,01,2015-01,27,0.899
Hyderabad,Benzene,2015,02,2015-02,22,0.798
Hyderabad,Benzene,2015,03,2015-03,31,0.651
Hyderabad,Benzene,2015,04,2015-04,5,0.328
Hyderabad,Benzene,2015,05,2015-05,0,
Hyderabad,Benzene,2015,06,2015-06,0,
Hyderabad,Benzene,2015,07,2015-07,3,0.702
Hyderabad,Benzene,2015,08,2015-08,31,0.812
Hyderabad,Benzene,2015,09,2015-09,29,0.919
Hyderabad,Benzene,2015,10,2015-10,31,1.424
Hyderabad,Benzene,2015,11,2015-11,30,1.303
Hyderabad,Benzene,2015,12,2015-12,31,1.386
Hyderabad,Benzene,2016,01,2016-01,25,1.087
Hyderabad,Benzene,2016,02,2016-02,25,0.753
Hyderabad,Benzene,2016,03,2016-03,31,1.124
Hyderabad,Benzene,2016,04,2016-04,28,0.821
Hyderabad,Benzene,2016,05,2016-05,31,0.295
Hyderabad,Benzene,2016,06,2016-06,29,0.164
Hyderabad,Benzene,2016,07,2016-07,30,0.146
Hyderabad,Benzene,2016,08,2016-08,22,0.047
Hyderabad,Benzene,2016,09,2016-09,30,0.067
Hyderabad,Benzene,2016,10,2016-10,31,0.121
Hyderabad,Benzene,2016,11,2016-11,30,0.071
Hyderabad,Benzene,2016,12,2016-12,31,0.038
Hyderabad,Benzene,2017,01,2017-01,31,0.038
Hyderabad,Benzene,2017,02,2017-02,28,0.113
Hyderabad,Benzene,2017,03,2017-03,31,0.122
Hyderabad,Benzene,2017,04,2017-04,29,0.183
Hyderabad,Benzene,2017,05,2017-05,31,0.064
Hyderabad,Benzene,2017,06,2017-06,30,0.054
Hyderabad,Benzene,2017,07,2017-07,31,0.157
Hyderabad,Benzene,2017,08,2017-08,31,0.444
Hyderabad,Benzene,2017,09,2017-09,30,0.286
Hyderabad,Benzene,2017,10,2017-10,31,1.078
Hyderabad,Benzene,2017,11,2017-11,30,4.62
Hyderabad,Benzene,2017,12,2017-12,31,4.145
Hyderabad,Benzene,2018,01,2018-01,31,3.712
Hyderabad,Benzene,2018,02,2018-02,28,2.605
Hyderabad,Benzene,2018,03,2018-03,31,1.696
Hyderabad,Benzene,2018,04,2018-04,30,1.213
Hyderabad,Benzene,2018,05,2018-05,31,0.898
Hyderabad,Benzene,2018,06,2018-06,30,0.513
Hyderabad,Benzene,2018,07,2018-07,31,0.586
Hyderabad,Benzene,2018,08,2018-08,31,0.833
Hyderabad,Benzene,2018,09,2018-09,30,2.133
Hyderabad,Benzene,2018,10,2018-10,31,3.603
Hyderabad,Benzene,2018,11,2018-11,30,3.478
Hyderabad,Benzene,2018,12,2018-12,31,2.983
Hyderabad,Benzene,2019,01,2019-01,31,3.14
Hyderabad,Benzene,2019,02,2019-02,28,2.06
Hyderabad,Benzene,2019,03,2019-03,31,1.862
Hyderabad,Benzene,2019,04,2019-04,30,1.59
Hyderabad,Benzene,2019,05,2019-05,31,2.611
Hyderabad,Benzene,2019,06,2019-06,30,0.606
Hyderabad,Benzene,2019,07,2019-07,31,0.28
Hyderabad,Benzene,2019,08,2019-08,31,0.435
Hyderabad,Benzene,2019,09,2019-09,30,0.306
Hyderabad,Benzene,2019,10,2019-10,31,0.747
Hyderabad,Benzene,2019,11,2019-11,30,2.021
Hyderabad,Benzene,2019,12,2019-12,31,1.53
Hyderabad,Benzene,2020,01,2020-01,31,0.387
Hyderabad,Benzene,2020,02,2020-02,29,0.939
Hyderabad,Benzene,2020,03,2020-03,31,2.045
Hyderabad,Benzene,2020,04,2020-04,30,1.308
Hyderabad,Benzene,2020,05,2020-05,31,1.629
Hyderabad,Benzene,2020,06,2020-06,30,0.79
Hyderabad,Benzene,2020,07,2020-07,0,
Hyderabad,CO,2015,01,2015-01,27,0.464
Hyderabad,CO,2015,02,2015-02,24,0.523
Hyderabad,CO,2015,03,2015-03,31,0.522
Hyderabad,CO,2015,04,2015-04,27,0.915
Hyderabad,CO,2015,05,2015-05,31,0.953
Hyderabad,CO,2015,06,2015-06,30,0.772
Hyderabad,CO,2015,07,2015-07,31,0.541
Hyderabad,CO,2015,08,2015-08,31,0.697
Hyderabad,CO,2015,09,2015-09,29,0.556
Hyderabad,CO,2015,10,2015-10,31,0.95
Hyderabad,CO,2015,11,2015-11,30,0.973
Hyderabad,CO,2015,12,2015-12,31,1.065
Hyderabad,CO,2016,01,2016-01,31,1.129
Hyderabad,CO,2016,02,2016-02,29,1.01
Hyderabad,CO,2016,03,2016-03,31,1.046
Hyderabad,CO,2016,04,2016-04,28,0.953
Hyderabad,CO,2016,05,2016-05,31,0.821
Hyderabad,CO,2016,06,2016-06,29,0.838
Hyderabad,CO,2016,07,2016-07,30,1.826
Hyderabad,CO,2016,08,2016-08,29,0.878
Hyderabad,CO,2016,09,2016-09,30,0.203
Hyderabad,CO,2016,10,2016-10,31,0.384
Hyderabad,CO,2016,11,2016-11,30,0.503
Hyderabad,CO,2016,12,2016-12,31,0.387
Hyderabad,CO,2017,01,2017-01,31,0.033
